splat_id,pos_x,pos_y,pos_z,scale_x,scale_y,scale_z,rot_w,rot_x,rot_y,rot_z,opacity,sh0_r,sh0_g,sh0_b,shN_0_r,shN_0_g,shN_0_b,shN_1_r,shN_1_g,shN_1_b,shN_2_r,shN_2_g,shN_2_b,shN_3_r,shN_3_g,shN_3_b,shN_4_r,shN_4_g,shN_4_b,shN_5_r,shN_5_g,shN_5_b,shN_6_r,shN_6_g,shN_6_b,shN_7_r,shN_7_g,shN_7_b,shN_8_r,shN_8_g,shN_8_b,shN_9_r,shN_9_g,shN_9_b,shN_10_r,shN_10_g,shN_10_b,shN_11_r,shN_11_g,shN_11_b,shN_12_r,shN_12_g,shN_12_b,shN_13_r,shN_13_g,shN_13_b,shN_14_r,shN_14_g,shN_14_b
18274,1.38343,-0.281459,-0.507853,0.0177622,0.0177622,0.0177622,1,0,0,0,0.5,-1.25809,-0.993964,-1.06347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18275,-0.911993,-0.507574,-0.405564,0.00822129,0.00822129,0.00822129,1,0,0,0,0.5,-0.938358,-0.966161,-1.14688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18276,1.42577,-0.24952,-0.507764,0.0125981,0.0125981,0.0125981,1,0,0,0,0.5,-1.20249,-0.827145,-1.3276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18277,-0.911267,-0.508215,-0.408493,0.00850108,0.00850108,0.00850108,1,0,0,0,0.5,-0.938358,-0.966161,-1.14688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18278,1.42734,-0.249173,-0.50698,0.012832,0.012832,0.012832,1,0,0,0,0.5,-1.20249,-0.827145,-1.3276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18279,-0.945578,-0.50987,-0.403745,0.0100179,0.0100179,0.0100179,1,0,0,0,0.5,-0.451802,-0.52131,-0.632523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18280,1.78273,0.12871,0.808824,0.0122054,0.0122054,0.0122054,1,0,0,0,0.5,-1.45272,-1.3415,-1.64734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18281,-0.995016,-0.509324,-0.389263,0.0127173,0.0127173,0.0127173,1,0,0,0,0.5,0.493507,0.132065,-0.104262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18282,1.80376,0.116689,0.822349,0.0118314,0.0118314,0.0118314,1,0,0,0,0.5,-1.00787,-0.86885,-1.21639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18283,-1.00258,-0.552674,-0.375971,0.00861235,0.00861235,0.00861235,1,0,0,0,0.5,-0.493507,-0.86885,-0.938358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18284,1.77917,0.078746,0.652448,0.0123735,0.0123735,0.0123735,1,0,0,0,0.5,-1.55003,-1.45272,-1.55003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18285,-1.00261,-0.552642,-0.37564,0.00860916,0.00860916,0.00860916,1,0,0,0,0.5,-0.493507,-0.86885,-0.938358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18286,1.23546,-0.253903,-0.255855,0.0103667,0.0103667,0.0103667,1,0,0,0,0.5,1.11908,0.924456,0.688129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18287,-1.04244,-0.532094,-0.380466,0.0128603,0.0128603,0.0128603,1,0,0,0,0.5,0.841047,0.493507,0.25718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18288,1.23674,-0.26154,-0.285127,0.016486,0.016486,0.016486,1,0,0,0,0.5,1.07737,0.757637,0.646424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18289,-1.06226,-0.535376,-0.378498,0.0110318,0.0110318,0.0110318,1,0,0,0,0.5,-0.243278,-0.4379,-0.4379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18290,1.49909,0.18128,1.21411,0.0143458,0.0143458,0.0143458,1,0,0,0,0.5,-0.201573,-0.17377,-0.215475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18291,-1.06226,-0.535376,-0.378498,0.0110318,0.0110318,0.0110318,1,0,0,0,0.5,-0.243278,-0.4379,-0.4379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18292,1.73258,0.0336908,0.698981,0.0168276,0.0168276,0.0168276,1,0,0,0,0.5,-1.57783,-1.52223,-1.61954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18293,-1.08405,-0.513576,-0.384433,0.00790262,0.00790262,0.00790262,1,0,0,0,0.5,0.771539,0.354491,-0.0069508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18294,1.21064,-0.25851,-0.0590078,0.0180787,0.0180787,0.0180787,1,0,0,0,0.5,-1.07737,-1.06347,-1.13298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18295,-1.0892,-0.518033,-0.382738,0.01025,0.01025,0.01025,1,0,0,0,0.5,0.0347541,-0.563015,-0.674227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18296,1.24097,-0.264472,-0.176062,0.00889712,0.00889712,0.00889712,1,0,0,0,0.5,1.3137,0.86885,0.660326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18297,-1.09886,-0.505638,-0.387486,0.0150984,0.0150984,0.0150984,1,0,0,0,0.5,-0.86885,-1.13298,-1.21639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18298,-1.15335,-0.541139,-0.375714,0.011402,0.011402,0.011402,1,0,0,0,0.5,0.0208525,-0.243278,-0.423999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18299,1.29924,0.106332,1.10794,0.0102758,0.0102758,0.0102758,1,0,0,0,0.5,0.0903605,-0.451802,-0.660326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18300,-1.17894,-0.541928,-0.371836,0.0107162,0.0107162,0.0107162,1,0,0,0,0.5,0.118164,-0.25718,-0.326688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18301,1.23931,-0.400248,-0.315724,0.0144791,0.0144791,0.0144791,1,0,0,0,0.5,-0.78544,-0.924456,-0.95226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18302,-1.27462,-0.500641,-0.379249,0.0117667,0.0117667,0.0117667,1,0,0,0,0.5,0.590818,0.215475,-0.145967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18303,1.23586,-0.545653,-0.221475,0.00902315,0.00902315,0.00902315,1,0,0,0,0.5,1.41101,1.11908,0.854948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18304,-1.27798,-0.524978,-0.373055,0.0114825,0.0114825,0.0114825,1,0,0,0,0.5,0.493507,0.17377,-0.104262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18305,1.22892,-0.567431,-0.321936,0.00917373,0.00917373,0.00917373,1,0,0,0,0.5,1.68904,1.77245,1.71685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18306,-1.26463,-0.545688,-0.365023,0.0116854,0.0116854,0.0116854,1,0,0,0,0.5,0.702031,0.410097,0.118164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18307,1.29666,-0.142756,1.12544,0.0122813,0.0122813,0.0122813,1,0,0,0,0.5,0.410097,-0.0208524,-0.271081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18308,-1.31464,-0.501005,-0.377905,0.00861799,0.00861799,0.00861799,1,0,0,0,0.5,-0.215475,-0.646424,-0.632523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18309,1.30085,-0.213158,1.11792,0.00878252,0.00878252,0.00878252,1,0,0,0,0.5,0.535212,0.118164,-0.0903604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18310,-1.33532,-0.508753,-0.374196,0.00769046,0.00769046,0.00769046,1,0,0,0,0.5,-0.535212,-0.52131,-0.4379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18311,1.3014,-0.236139,1.13804,0.0118076,0.0118076,0.0118076,1,0,0,0,0.5,0.479605,0.104262,-0.187672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18312,-1.32269,-0.514662,-0.372291,0.00779999,0.00779999,0.00779999,1,0,0,0,0.5,0.688129,0.382294,0.187672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18313,1.992,-0.188967,0.660608,0.0138714,0.0138714,0.0138714,1,0,0,0,0.5,-0.104262,0.423999,-0.410097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18314,-1.34672,-0.550293,-0.359893,0.0101502,0.0101502,0.0101502,1,0,0,0,0.5,-0.0764588,-0.618621,-0.60472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18315,2.07567,-0.325471,0.510451,0.00979574,0.00979574,0.00979574,1,0,0,0,0.5,-1.3137,-1.03567,-1.50832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18316,-1.35283,-0.510065,-0.373523,0.00870086,0.00870086,0.00870086,1,0,0,0,0.5,-0.145967,-0.423999,-0.493507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18317,1.23777,-0.849562,-0.171112,0.0138928,0.0138928,0.0138928,1,0,0,0,0.5,1.20249,0.702031,0.646424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18318,-1.37106,-0.500104,-0.375035,0.0114909,0.0114909,0.0114909,1,0,0,0,0.5,-0.284983,-0.660326,-0.632523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18319,1.30215,-0.433378,1.29874,0.0181449,0.0181449,0.0181449,1,0,0,0,0.5,0.618621,0.326688,0.145967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18320,-1.36733,-0.524554,-0.367247,0.00714904,0.00714904,0.00714904,1,0,0,0,0.5,-0.145967,-0.632523,-0.549113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18321,2.0023,-0.315042,0.783784,0.0195266,0.0195266,0.0195266,1,0,0,0,0.5,-1.38321,-1.3276,-1.45272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18322,-1.36468,-0.54278,-0.362044,0.00962277,0.00962277,0.00962277,1,0,0,0,0.5,0.646424,0.159868,-0.0625572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18323,2.00046,-0.321996,0.77134,0.0173336,0.0173336,0.0173336,1,0,0,0,0.5,-1.20249,-0.841047,-1.3137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18324,-1.3966,-0.534254,-0.363449,0.0106677,0.0106677,0.0106677,1,0,0,0,0.5,0.646424,0.243278,-0.0764588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18325,2.12672,-0.393076,0.436008,0.0103424,0.0103424,0.0103424,1,0,0,0,0.5,-1.272,-0.938358,-1.43882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18326,-1.40524,-0.540004,-0.361449,0.0104195,0.0104195,0.0104195,1,0,0,0,0.5,-0.187672,-0.590818,-0.52131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18327,2.12251,-0.387464,0.426547,0.00823231,0.00823231,0.00823231,1,0,0,0,0.5,-1.36931,-1.10518,-1.41101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18328,-1.48233,-0.541917,-0.356242,0.007431,0.007431,0.007431,1,0,0,0,0.5,0.632523,0.479605,0.0903605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18329,1.24341,-0.975697,-0.0662912,0.0155554,0.0155554,0.0155554,1,0,0,0,0.5,1.55003,1.3276,1.14688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18330,-1.47469,-0.549603,-0.35461,0.0102848,0.0102848,0.0102848,1,0,0,0,0.5,0.382294,0.132065,-0.145967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18331,1.26243,-1.31307,-0.0322595,0.0115434,0.0115434,0.0115434,1,0,0,0,0.5,0.0625573,0.118164,0.132065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18332,-1.59226,-0.531132,-0.205885,0.0111544,0.0111544,0.0111544,1,0,0,0,0.5,0.382294,0.0486557,-0.159868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18333,2.036,-0.674412,0.601895,0.0208651,0.0208651,0.0208651,1,0,0,0,0.5,-1.38321,-1.07737,-1.45272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18334,-1.63026,-0.530242,-0.204806,0.0125785,0.0125785,0.0125785,1,0,0,0,0.5,0.465704,0.326688,0.118164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18335,1.31909,-1.45571,0.0689967,0.0126436,0.0126436,0.0126436,1,0,0,0,0.5,0.17377,0.145967,0.201573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18336,0.881417,-0.556356,-0.307848,0.00918363,0.00918363,0.00918363,1,0,0,0,0.5,-0.4379,-0.674227,-0.590818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18337,1.31909,-1.45571,0.0689967,0.0126436,0.0126436,0.0126436,1,0,0,0,0.5,0.17377,0.145967,0.201573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18338,0.864341,-0.557195,-0.306581,0.0119321,0.0119321,0.0119321,1,0,0,0,0.5,0.590818,0.298884,-0.0069508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18339,1.53542,-1.47637,0.541067,0.0154238,0.0154238,0.0154238,1,0,0,0,0.5,-0.799342,-0.632523,-0.60472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18340,0.83116,-0.547428,-0.30824,0.0126415,0.0126415,0.0126415,1,0,0,0,0.5,-0.479605,-0.757637,-0.729834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18341,0.877376,-0.598691,-0.293985,0.00945822,0.00945822,0.00945822,1,0,0,0,0.5,-0.215475,-0.493507,-0.465704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18342,0.863862,-0.597098,-0.294797,0.00975808,0.00975808,0.00975808,1,0,0,0,0.5,-0.743735,-0.924456,-0.882751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18343,1.58695,0.140276,0.0235533,0.00983542,0.00983542,0.00983542,1,0,0,0,0.5,-1.55003,-1.38321,-1.52223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18344,0.847293,-0.587843,-0.296695,0.011234,0.011234,0.011234,1,0,0,0,0.5,-0.215475,-0.632523,-0.60472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18345,1.60731,0.399328,1.07403,0.00790123,0.00790123,0.00790123,1,0,0,0,0.5,-0.743735,-0.326688,-0.799342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18346,0.7715,-0.554888,-0.303218,0.0101462,0.0101462,0.0101462,1,0,0,0,0.5,-0.549113,-0.799342,-0.799342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18347,1.60241,0.370734,0.94051,0.0137652,0.0137652,0.0137652,1,0,0,0,0.5,-1.42491,-1.3276,-1.53613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18348,0.7715,-0.554888,-0.303218,0.0101462,0.0101462,0.0101462,1,0,0,0,0.5,-0.549113,-0.799342,-0.799342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18349,1.59125,0.386762,0.922774,0.0122319,0.0122319,0.0122319,1,0,0,0,0.5,-0.854948,-0.563015,-1.02177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18350,0.801659,-0.577262,-0.299128,0.00655521,0.00655521,0.00655521,1,0,0,0,0.5,0.507408,0.298884,-0.0069508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18351,1.59157,0.35653,0.994291,0.0139427,0.0139427,0.0139427,1,0,0,0,0.5,-1.18859,-0.938358,-1.2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18352,0.802119,-0.577179,-0.298221,0.00646722,0.00646722,0.00646722,1,0,0,0,0.5,0.507408,0.298884,-0.0069508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18353,1.28909,0.23611,0.725717,0.0122884,0.0122884,0.0122884,1,0,0,0,0.5,-0.771539,-0.966161,-0.980063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18354,0.821683,-0.588115,-0.295536,0.00924731,0.00924731,0.00924731,1,0,0,0,0.5,-0.423999,-0.813243,-0.743735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18355,1.28069,0.232097,0.714258,0.0139973,0.0139973,0.0139973,1,0,0,0,0.5,-0.715932,-0.980063,-1.17469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18356,0.818238,-0.588778,-0.302014,0.0110485,0.0110485,0.0110485,1,0,0,0,0.5,-0.423999,-0.813243,-0.743735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18357,1.28683,0.22506,0.692455,0.0152501,0.0152501,0.0152501,1,0,0,0,0.5,-0.882751,-1.02177,-1.18859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18358,0.780179,-0.579551,-0.295754,0.0113352,0.0113352,0.0113352,1,0,0,0,0.5,-0.757637,-1.07737,-0.95226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18359,1.27873,0.173135,0.524184,0.0242926,0.0242926,0.0242926,1,0,0,0,0.5,-1.00787,-1.272,-1.24419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
